Metal1,Metal2,Metal1_Composition,Metal2_Composition,Site,adsorption_energy
Re,Hf,0.75,0.25,bridge,-0.7331293762572102
Cu,Zn,0.5,0.5,bridge,0.1931862673309581
Re,Ta,0.75,0.25,hollow,-0.7332446164573128
La,Ag,0.75,0.25,hollow,-0.7339733372600392
Ni,Ti,0.5,0.5,top,0.1940285957398657
Ta,V,0.5,0.5,bridge,-0.7342043619564436
Hf,Zr,0.75,0.25,bridge,-0.7342133416595686
Hf,Zn,0.5,0.5,bridge,-0.7342396006633578
Mo,Mn,0.75,0.25,bridge,-0.7342947037604688
Ag,Cu,0.5,0.5,hollow,0.194425201648329
Ir,Nb,0.5,0.5,hollow,-0.7345411028572641
Hf,Zr,0.5,0.5,bridge,-0.7348062777591338
Ti,Zn,0.5,0.5,hollow,-0.7351578488587336
Ir,Nb,0.5,0.5,hollow,-0.7355022089568308
Cu,Co,0.75,0.25,hollow,0.1955152897362779
V,Hf,0.75,0.25,hollow,-0.7356861578582254
Nb,Sc,0.75,0.25,hollow,-0.7359487477578739
Hg,La,0.75,0.25,hollow,0.1961212872420503
Cd,V,0.5,0.5,hollow,0.1966166705433636
Mo,Tc,0.75,0.25,hollow,-0.7369739366576766
Cu,Y,0.75,0.25,top,0.1971263396490314
Pd,Au,0.75,0.25,top,0.197138856842713
Re,V,0.75,0.25,hollow,-0.7371728517564122
La,Tc,0.5,0.5,bridge,0.1971911027403905
Mo,Ru,0.75,0.25,hollow,-0.7376701398561352
Nb,Y,0.5,0.5,hollow,-0.7377146304561109
La,Hg,0.75,0.25,hollow,-0.7385569588577425
La,Sc,0.75,0.25,hollow,-0.7385606323577747
Ag,Y,0.5,0.5,top,0.1986979331423128
Tc,Zr,0.5,0.5,bridge,-0.7387073017589216
Tc,Zr,0.5,0.5,bridge,-0.7387769629594629
Rh,Y,0.75,0.25,hollow,-0.7391056764563189
Os,Tc,0.5,0.5,top,0.1991397099418748
Hf,Pt,0.5,0.5,bridge,-0.7392156103587411
Hf,Pt,0.5,0.5,bridge,-0.7392532981602642
Zr,Cu,0.75,0.25,top,0.1992816173415406
W,Cd,0.75,0.25,hollow,-0.7394175188591987
Re,Pd,0.75,0.25,hollow,-0.7395368407587455
Au,Fe,0.5,0.5,hollow,0.1999164589442728
Os,Ru,0.75,0.25,top,0.2004688500428812
Pt,Nb,0.75,0.25,top,0.2006563364421083
Re,Sc,0.5,0.5,hollow,-0.7408489736580748
Mo,V,0.75,0.25,top,0.200890082241159
Mo,W,0.5,0.5,hollow,-0.7410112895585996
Zr,Pd,0.75,0.25,bridge,-0.7414091200580231
Mo,Tc,0.75,0.25,hollow,-0.7415568778587556
Ti,Y,0.75,0.25,hollow,-0.7417295341574288
Mo,Re,0.75,0.25,top,0.2017763570411546
Y,Ag,0.75,0.25,top,0.2018767669406145
Re,W,0.5,0.5,hollow,-0.7422027400598097
Mo,Nb,0.5,0.5,hollow,-0.7422861429576812
Ru,Y,0.75,0.25,hollow,-0.7423026057576578
Re,Ti,0.5,0.5,hollow,-0.7428005741594177
Hf,Mo,0.75,0.25,top,0.2028218184396166
Cr,Mo,0.5,0.5,hollow,-0.7434531030584992
Cd,Sc,0.5,0.5,bridge,-0.7438924308580397
Tc,Re,0.75,0.25,top,0.203998438643822
Sc,Re,0.75,0.25,hollow,-0.7441318910595953
Fe,Sc,0.5,0.5,hollow,-0.7445868654567391
Re,Ta,0.75,0.25,hollow,-0.7448570745573022
Hf,Tc,0.5,0.5,bridge,-0.7451676924565334
Sc,Zr,0.75,0.25,bridge,-0.7458775013573984
Hf,Ti,0.5,0.5,bridge,-0.7459253934566448
Nb,V,0.75,0.25,top,0.2062818818422158
Mo,W,0.5,0.5,hollow,-0.7463432241556518
Pd,Ag,0.75,0.25,top,0.206385829435959
Cr,Mo,0.5,0.5,hollow,-0.7465130232585295
Cu,W,0.5,0.5,bridge,-0.7465658133578188
Hf,Hg,0.5,0.5,bridge,-0.7465794190565873
Re,W,0.5,0.5,hollow,-0.7466584681596657
Cd,V,0.5,0.5,hollow,0.20754244924413
Nb,Ta,0.75,0.25,bridge,-0.7475459674596721
Ta,Rh,0.75,0.25,hollow,-0.7475824305574577
Au,Co,0.5,0.5,hollow,0.2076940167471832
Fe,Sc,0.5,0.5,hollow,-0.7481535975593658
Tc,Co,0.75,0.25,hollow,-0.7481893806607047
V,W,0.5,0.5,bridge,-0.7485251690586381
Mo,Sc,0.5,0.5,hollow,-0.7486121094579801
Tc,Zn,0.5,0.5,hollow,0.208732403044479
Zn,Mn,0.75,0.25,top,0.2088247857400631
Zr,La,0.75,0.25,bridge,-0.7488410931609621
W,Nb,0.75,0.25,hollow,-0.748946945560391
Zn,Zr,0.5,0.5,hollow,-0.7499974409647336
Hf,Mn,0.75,0.25,top,0.210412433841185
La,Y,0.75,0.25,hollow,-0.7505080625587368
Mo,Fe,0.75,0.25,hollow,-0.7505790842578506
Cu,Ta,0.5,0.5,hollow,-0.7507336449552611
Tc,Zr,0.75,0.25,bridge,-0.7508023537584165
Ag,Ta,0.5,0.5,bridge,-0.7509863026561732
Pd,Ir,0.75,0.25,top,0.2110701330393851
Au,La,0.75,0.25,bridge,0.2112327210425348
Cr,Hg,0.75,0.25,hollow,-0.7516616891579986
Mo,Ta,0.75,0.25,hollow,-0.7522774828566696
Mo,V,0.5,0.5,hollow,-0.7523950359600065
Cd,Sc,0.5,0.5,bridge,-0.7526811636589343
Mn,Sc,0.5,0.5,hollow,-0.7527115043585297
Nb,Zn,0.5,0.5,hollow,-0.7527215725631038
Co,Ag,0.75,0.25,top,0.212799144342199
Mo,Ir,0.75,0.25,hollow,-0.752950012257287
Cr,Nb,0.5,0.5,bridge,-0.7530272924586541
Rh,Zr,0.5,0.5,top,0.2133416033439346
W,Cu,0.75,0.25,bridge,-0.7533486588572202
Ni,Ta,0.5,0.5,hollow,-0.7533702920618168
Cr,Re,0.5,0.5,top,0.2134728982428271
Mo,W,0.5,0.5,hollow,-0.7534909744562981
Au,Ni,0.5,0.5,top,0.213560518940568
Fe,Ti,0.75,0.25,hollow,-0.753943499758833
Os,W,0.5,0.5,top,0.2141885576429842
Cu,Ta,0.5,0.5,bridge,-0.7544451416533491
Au,Pd,0.75,0.25,bridge,0.2145576800403716
Mo,Re,0.75,0.25,hollow,-0.7546700437587504
Hg,Ta,0.5,0.5,bridge,-0.7547314054563401
Hf,Tc,0.75,0.25,hollow,-0.7548821564587058
Ir,Ni,0.75,0.25,top,0.2148896589360731
Au,Y,0.75,0.25,hollow,0.2148967339426519
Hf,Pd,0.75,0.25,top,0.2151378267417669
Co,Mo,0.75,0.25,top,0.2153602798435088
Mn,Zr,0.5,0.5,hollow,-0.7553742743611735
Ta,V,0.5,0.5,top,0.2156677684443195
Hg,Sc,0.75,0.25,top,0.2157424637416909
Cd,Mn,0.75,0.25,bridge,0.2158787928429149
Co,V,0.5,0.5,hollow,-0.7558862565628885
Y,Nb,0.75,0.25,bridge,-0.7566938903573543
Au,V,0.5,0.5,hollow,0.2168794913423255
Sc,Zr,0.5,0.5,bridge,-0.7571401571594549
Ti,Zn,0.5,0.5,bridge,-0.7573105004548495
Au,Nb,0.5,0.5,hollow,0.2173407243435861
Cd,Os,0.75,0.25,top,-0.757736902759433
Cu,Ti,0.5,0.5,hollow,-0.7582701098571931
Au,Fe,0.75,0.25,hollow,0.2186829259417493
Ta,Ir,0.75,0.25,hollow,-0.7587331115600762
Au,Fe,0.75,0.25,hollow,0.2188634734420986
Ag,Os,0.5,0.5,bridge,0.2189407537453291
W,Hg,0.75,0.25,hollow,-0.7589752928570022
Tc,Hf,0.75,0.25,bridge,-0.7590604644601342
Cd,Sc,0.75,0.25,top,0.219271236042033
Y,Pd,0.75,0.25,top,0.2194060684423959
Mo,Ti,0.5,0.5,hollow,-0.7594951662567553
Os,Zn,0.5,0.5,hollow,0.2196138273439203
Rh,La,0.75,0.25,hollow,-0.7599132691566126
Hf,Zn,0.5,0.5,hollow,-0.7600687822623229
Os,Zn,0.5,0.5,hollow,0.2203402352470505
Hf,Zn,0.5,0.5,hollow,-0.7604056591580672
La,Sc,0.5,0.5,hollow,-0.7613607788580055
Ru,Sc,0.5,0.5,bridge,-0.7617055470572893
Y,Au,0.75,0.25,top,0.2218496507421434
Mn,Nb,0.5,0.5,hollow,-0.7620614719589582
La,Y,0.5,0.5,hollow,-0.7622167129584057
Re,W,0.5,0.5,hollow,-0.7623295040602613
Mo,Ta,0.5,0.5,hollow,-0.7623816138575137
Au,Ti,0.75,0.25,top,0.2224706144416188
Cu,Au,0.75,0.25,bridge,0.2226825911430126
Co,Ru,0.75,0.25,top,0.2233038270433383
Nb,Os,0.5,0.5,top,0.2233895428444441
Hf,Ti,0.5,0.5,top,0.2238149928425912
Hf,Ni,0.5,0.5,bridge,-0.7641575647566867
Mo,Zr,0.5,0.5,bridge,-0.7644547131594379
Mo,Zr,0.5,0.5,bridge,-0.7657188180591845
Ag,Os,0.5,0.5,bridge,0.2262174859434083
Re,Tc,0.5,0.5,top,0.2265502811433464
Mo,W,0.5,0.5,hollow,-0.7665932557565327
Mo,Re,0.5,0.5,hollow,-0.7670182975589057
La,Sc,0.75,0.25,hollow,-0.7672402064553978
Mo,Cd,0.75,0.25,hollow,-0.767330140056373
Pd,Ru,0.75,0.25,top,0.2277330239421928
Au,Mo,0.5,0.5,top,0.2278918023412472
Pd,Y,0.5,0.5,top,0.2284252816398577
Cr,Ta,0.5,0.5,bridge,-0.7686991448562992
Re,Zr,0.5,0.5,bridge,-0.7690609201590348
Cu,Hf,0.75,0.25,hollow,0.2290925047427947
Sc,W,0.5,0.5,hollow,-0.7695704533570904
Ru,Ti,0.5,0.5,hollow,-0.7697258303587375
W,Zn,0.5,0.5,bridge,-0.7703786314586694
W,V,0.75,0.25,top,0.2306519891399432
Mo,Ni,0.75,0.25,hollow,-0.7711023181572898
Cr,Au,0.75,0.25,top,0.2318165002443777
Au,Cu,0.5,0.5,hollow,0.2323173257400697
Ni,Nb,0.75,0.25,top,0.2327064485444054
La,Zr,0.75,0.25,hollow,-0.7731235797573106
Ta,Tc,0.5,0.5,hollow,-0.7731275253563297
Os,Tc,0.75,0.25,top,0.2331335312419753
Ta,W,0.5,0.5,bridge,-0.7731819482569051
Nb,Mn,0.75,0.25,top,0.2334021076431156
Hg,La,0.5,0.5,~,0.2337852439423215
Cd,Ti,0.5,0.5,bridge,-0.7743505410571458
Nb,Cu,0.75,0.25,bridge,-0.7744407468589714
La,Y,0.75,0.25,hollow,-0.774886877358739
Au,Hf,0.5,0.5,bridge,-0.7750506899601248
Re,Nb,0.75,0.25,hollow,-0.7754637587595141
Ir,Co,0.75,0.25,top,0.2358158934376035
Ag,Sc,0.5,0.5,bridge,-0.7761592817577991
Cd,Re,0.75,0.25,top,-0.7768923564571821
Cr,Ir,0.75,0.25,hollow,-0.7769059620577252
La,Zr,0.75,0.25,hollow,-0.7775393071596852
Mo,Re,0.75,0.25,hollow,-0.7775546815600762
Sc,V,0.75,0.25,bridge,-0.7777363174563732
Cr,Mo,0.5,0.5,hollow,-0.7782740143584022
Cr,Re,0.75,0.25,hollow,-0.7784838141551234
V,Rh,0.75,0.25,hollow,-0.7787413699579417
La,Au,0.75,0.25,hollow,-0.7790389264582416
Hf,Re,0.5,0.5,bridge,-0.7793577077563612
La,Sc,0.5,0.5,hollow,-0.7795729498584194
Ag,Fe,0.75,0.25,top,0.2400382838395955
Y,Zr,0.5,0.5,bridge,-0.780096768957236
Cr,Re,0.75,0.25,hollow,-0.7804544626551149
Hg,Fe,0.75,0.25,top,0.2407363919419651
Ru,Y,0.5,0.5,bridge,-0.7807449441561118
Cu,Pd,0.75,0.25,hollow,0.2408792516444293
Mo,Hg,0.75,0.25,hollow,-0.7809509343560137
Au,Y,0.5,0.5,top,0.2413636143401447
Hf,Co,0.75,0.25,bridge,-0.7815581563581588
Au,La,0.75,0.25,bridge,0.2417893364445547
W,Y,0.5,0.5,top,0.2420683891405417
Cr,Ta,0.5,0.5,hollow,-0.7821598000545862
Pd,V,0.75,0.25,top,0.2423385982411048
Ta,Sc,0.75,0.25,hollow,-0.7828214448590813
Ag,Cu,0.75,0.25,bridge,0.2429994266431379
La,Hf,0.75,0.25,hollow,-0.7831666212577773
Re,Y,0.75,0.25,bridge,-0.7832596842553983
Cr,Fe,0.5,0.5,top,0.2433722225405574
W,Zr,0.5,0.5,hollow,-0.7834013194578517
Hg,Zr,0.5,0.5,hollow,0.2434293664419158
Hf,Ti,0.75,0.25,top,0.2436443365450316
Mo,Nb,0.5,0.5,hollow,-0.7837108489574973
Au,Fe,0.75,0.25,bridge,0.2437946793443473
Ta,V,0.5,0.5,bridge,-0.7844455563563031
Cr,Ru,0.75,0.25,hollow,-0.7844831080574011
Cr,Ru,0.75,0.25,top,0.2444908826410312
Hf,Mo,0.75,0.25,hollow,-0.7846783496597425
Cr,Sc,0.75,0.25,hollow,-0.7849714162575481
Mo,Mn,0.75,0.25,top,0.2450210964389327
Mo,Rh,0.75,0.25,hollow,-0.7862473580562153
Re,Hf,0.75,0.25,hollow,-0.7863235499598602
Hf,Mo,0.5,0.5,hollow,-0.7864857298581853
Hf,Mo,0.5,0.5,bridge,-0.7866318549558571
Mo,Zr,0.75,0.25,top,0.2467556861420519
Hg,La,0.75,0.25,hollow,0.2472747432448443
Zr,La,0.75,0.25,hollow,-0.7872910506584674
Hg,Os,0.75,0.25,top,-0.787379895856219
La,Y,0.5,0.5,hollow,-0.7873982635582877
Re,Ta,0.75,0.25,hollow,-0.7878199039577964
Ag,Hf,0.5,0.5,bridge,-0.7878430335613018
Y,Zn,0.5,0.5,top,0.2481317657448301
Ru,V,0.5,0.5,top,0.2484112266402292
Ag,Hf,0.5,0.5,bridge,-0.7885401892626476
Pt,Ni,0.75,0.25,top,0.2486261965396181
Cd,Zr,0.5,0.5,bridge,-0.7886272656569133
Cd,Zr,0.5,0.5,bridge,-0.7891495881585513
La,Y,0.5,0.5,hollow,-0.7899618480577999
Cr,Rh,0.75,0.25,hollow,-0.7912060885564358
Hf,Nb,0.75,0.25,top,0.2516368641418296
Cu,Fe,0.75,0.25,top,0.251688293640683
Ta,Os,0.75,0.25,hollow,-0.7923993077592684
Hg,Y,0.75,0.25,top,0.2527253194430443
Hf,Zr,0.5,0.5,top,0.252911853539473
Mo,Ru,0.75,0.25,hollow,-0.7930961913579893
V,Sc,0.75,0.25,hollow,-0.7940043711596161
Ag,Cu,0.5,0.5,bridge,0.2541918769429969
Co,Ni,0.75,0.25,top,0.2551620989407013
Os,Fe,0.75,0.25,top,0.2552290388421454
W,Mn,0.75,0.25,top,0.2560721836426012
Nb,Y,0.5,0.5,hollow,-0.7960875387570638
Mo,Cr,0.75,0.25,hollow,-0.796112301056354
W,Zr,0.5,0.5,hollow,-0.7963501286567123
Fe,Ti,0.5,0.5,hollow,-0.7963744827565904
Cd,Fe,0.5,0.5,top,0.2565381785434795
Cd,Y,0.75,0.25,top,0.2571927484432592
Fe,Ti,0.5,0.5,hollow,-0.7972667440544399
W,Y,0.75,0.25,bridge,-0.7973097380590559
Mo,Sc,0.5,0.5,hollow,-0.7973660656561776
Nb,W,0.5,0.5,hollow,-0.7975690624579954
Ti,Zn,0.5,0.5,hollow,-0.7977060718539803
Ni,V,0.5,0.5,top,0.2584025665428555
Y,Tc,0.75,0.25,bridge,-0.7985171071549928
Mo,V,0.5,0.5,hollow,-0.7988103097586361
Sc,Re,0.75,0.25,hollow,-0.7988361605593752
Ag,Sc,0.75,0.25,top,0.259423673743214
Hf,La,0.75,0.25,bridge,-0.7997159045580418
Re,Zr,0.75,0.25,hollow,-0.7998625740574141
La,Zr,0.5,0.5,hollow,-0.7998805335582517
Nb,Tc,0.5,0.5,hollow,-0.8001642121552948
Re,V,0.5,0.5,hollow,-0.8003759167577016
W,Zr,0.75,0.25,hollow,-0.8004512923571099
Cu,Zr,0.5,0.5,hollow,-0.800465306157065
La,Hf,0.75,0.25,hollow,-0.8007995980578642
W,V,0.75,0.25,hollow,-0.8010208265577319
Mo,Os,0.75,0.25,hollow,-0.8011363389586847
V,Y,0.75,0.25,bridge,-0.8013340295574096
Nb,Y,0.75,0.25,hollow,-0.8015231486596974
La,Ti,0.5,0.5,bridge,-0.8018721347607141
Mo,Mn,0.75,0.25,hollow,-0.8020004363597479
Ag,Y,0.5,0.5,bridge,-0.8020107766596709
Mo,Ir,0.75,0.25,hollow,-0.8022590806567393
Re,W,0.5,0.5,hollow,-0.8024086071590943
Ta,Y,0.5,0.5,hollow,-0.8025748687605017
V,Zr,0.5,0.5,bridge,-0.8026169102585925
W,Re,0.75,0.25,bridge,-0.8038736680564114
Pd,Zn,0.5,0.5,hollow,0.2640668881367958
Ta,Y,0.5,0.5,hollow,-0.8043089141601456
Mo,Tc,0.75,0.25,hollow,-0.8043939497574399
Sc,W,0.5,0.5,hollow,-0.8045895995555554
Hg,Mn,0.75,0.25,top,0.2647281248437423
Ti,Mn,0.75,0.25,hollow,-0.8049587219565808
Hf,Ru,0.5,0.5,hollow,-0.8050686559572284
Sc,Mo,0.75,0.25,hollow,-0.8051071600593502
Co,Hg,0.75,0.25,top,0.2656798430407718
Cr,Zr,0.5,0.5,bridge,-0.8062216023599547
Cd,Mn,0.75,0.25,top,0.2664783611408268
Hf,Zr,0.75,0.25,top,0.2668938789402375
Cr,Os,0.75,0.25,hollow,-0.8069715480587263
Hf,Ir,0.5,0.5,top,0.2671674893399824
Hf,Pt,0.5,0.5,hollow,0.2676450491426578
Hf,W,0.5,0.5,hollow,-0.8084104859580918
Ir,Mo,0.75,0.25,top,0.268797587342334
Mo,V,0.5,0.5,hollow,-0.8088612425590043
Mo,Mn,0.75,0.25,hollow,-0.8090834235581212
Mo,Ta,0.5,0.5,hollow,-0.8092143102576017
Ag,W,0.75,0.25,hollow,0.2693488899394936
Ni,Re,0.75,0.25,top,0.2696927057413916
Nb,W,0.5,0.5,hollow,-0.8099071121605164
Nb,Pd,0.75,0.25,top,0.2700614200412303
Ta,W,0.5,0.5,hollow,-0.8102909287544833
Nb,V,0.5,0.5,hollow,-0.8104936535591776
La,Zn,0.75,0.25,top,0.2708214340428014
Mo,Nb,0.5,0.5,hollow,-0.8113875474545864
Hf,Ti,0.75,0.25,top,0.2717321990431003
V,Nb,0.75,0.25,hollow,-0.8118320454586581
Mo,Cr,0.75,0.25,hollow,-0.8125506980568105
Zr,Os,0.75,0.25,hollow,-0.8127486608563856
Sc,V,0.5,0.5,hollow,-0.8132584661607041
Re,W,0.75,0.25,top,0.2732999828413369
Nb,Zr,0.5,0.5,hollow,-0.8133851351585406
Ag,Fe,0.5,0.5,top,0.2734346792431381
Cu,Ag,0.75,0.25,bridge,0.2738481562419395
Nb,Os,0.75,0.25,hollow,-0.8138752121585355
Y,Zn,0.75,0.25,top,0.2739397225423374
Ru,Cr,0.75,0.25,top,0.2740361869410037
W,Fe,0.75,0.25,bridge,-0.8143114106596556
Zr,Cr,0.75,0.25,hollow,-0.8144859716585131
W,Zr,0.5,0.5,hollow,-0.8147771335561345
Cu,Pd,0.5,0.5,top,0.2754144434448164
Cu,Nb,0.75,0.25,hollow,0.2761993558388269
Ag,Nb,0.75,0.25,hollow,0.2767419507372608
Hf,Mo,0.75,0.25,hollow,-0.8172027562604569
Mn,Ti,0.5,0.5,hollow,-0.8175842598566021
Ag,Mo,0.75,0.25,hollow,0.2777212885421534
Mn,Re,0.5,0.5,top,0.278030137736124
Cu,Au,0.75,0.25,bridge,0.2782176242408525
Cr,Os,0.75,0.25,top,0.278320619240759
W,Re,0.75,0.25,hollow,-0.8183399200561041
Cr,Os,0.75,0.25,hollow,-0.8185210117580652
Cd,W,0.5,0.5,bridge,-0.818570536458509
Pd,Co,0.75,0.25,top,0.2788569556442155
Cr,Ir,0.75,0.25,top,0.2790489319422988
Y,Ta,0.75,0.25,bridge,-0.819388782757386
Au,Rh,0.75,0.25,hollow,0.2799036414444629
W,Re,0.75,0.25,hollow,-0.8199134182568457
Sc,Ti,0.5,0.5,bridge,-0.8207662230588255
Hf,Sc,0.5,0.5,bridge,-0.8209118039585235
Mo,Ti,0.75,0.25,hollow,-0.8209669070592724
Ag,Fe,0.75,0.25,hollow,0.2814069343376388
Hf,La,0.5,0.5,hollow,-0.821534672558272
Ti,W,0.5,0.5,hollow,-0.8216314089576997
Co,Cr,0.5,0.5,hollow,-0.8218424332580696
Mo,Nb,0.75,0.25,hollow,-0.8220423008596924
Cr,V,0.5,0.5,hollow,-0.8230224549579077
V,W,0.5,0.5,hollow,-0.823058782158995
Sc,Ta,0.75,0.25,bridge,-0.8231118443609091
Ta,Zn,0.5,0.5,bridge,-0.8231181028595245
Cr,Cd,0.75,0.25,hollow,-0.8233479031577815
Hf,W,0.5,0.5,hollow,-0.8234557961577309
W,Nb,0.75,0.25,bridge,-0.8237411076579235
W,Zn,0.75,0.25,hollow,-0.8237469580626282
La,Nb,0.5,0.5,bridge,-0.8238021971583009
Au,Cu,0.75,0.25,hollow,0.28385745554354
Cu,Rh,0.75,0.25,hollow,0.2848067247405481
Hg,Ti,0.5,0.5,hollow,0.285012034642051
Mo,Rh,0.75,0.25,hollow,-0.8254814116580462
Os,Ni,0.75,0.25,top,0.2855864669409413
Ru,Sc,0.5,0.5,hollow,-0.8256713470572947
Ta,W,0.75,0.25,bridge,-0.8257743421590646
Cr,V,0.5,0.5,hollow,-0.8258136626563726
Cr,Zr,0.75,0.25,top,0.2859297384430022
Pd,Os,0.75,0.25,top,0.2860955918413594
Nb,Zr,0.5,0.5,hollow,-0.8266377593563163
W,Ta,0.75,0.25,bridge,-0.8267302780577381
Mo,Fe,0.75,0.25,hollow,-0.8273882493585631
Ag,Cr,0.75,0.25,hollow,0.2874319429402305
Cr,Ir,0.75,0.25,hollow,-0.8275780487592499
Hf,Cr,0.75,0.25,hollow,-0.827656417458428
Sc,Tc,0.5,0.5,hollow,-0.8278409107578852
Cr,Co,0.75,0.25,hollow,-0.8280758810569466
La,Zr,0.5,0.5,hollow,-0.8280792824579919
Tc,Ti,0.5,0.5,hollow,-0.8280957453598319
Hf,Pd,0.5,0.5,bridge,-0.8281139769560184
Cr,Ru,0.5,0.5,top,0.2882413455418202
Zr,Tc,0.75,0.25,hollow,-0.828354117455973
Hf,Nb,0.5,0.5,hollow,-0.8285773867564501
Hg,Re,0.75,0.25,top,-0.8287088178576312
W,Os,0.75,0.25,hollow,-0.8292376710587348
Mo,Ti,0.75,0.25,hollow,-0.8295748201589674
Cr,Hf,0.5,0.5,bridge,-0.8298058447571464
Fe,Ru,0.5,0.5,top,0.2898496744392389
Hg,Ni,0.75,0.25,top,0.289998520643195
Cr,Mo,0.75,0.25,hollow,-0.830028842056862
Ti,Tc,0.75,0.25,hollow,-0.8302621796565006
Zr,Re,0.75,0.25,hollow,-0.8305983763557094
W,Re,0.75,0.25,hollow,-0.8306693980584612
Zr,Cr,0.75,0.25,hollow,-0.8313304985594812
Mo,Ti,0.5,0.5,hollow,-0.8315826120551435
Ti,La,0.75,0.25,bridge,-0.8315988027561332
Ag,La,0.5,0.5,top,0.2916878034421017
W,Ru,0.75,0.25,hollow,-0.8325752833579543
Nb,W,0.75,0.25,bridge,-0.8327931104567767
Hf,V,0.5,0.5,bridge,-0.8328944729573493
Ta,Pd,0.75,0.25,bridge,-0.8331144769608443
Ag,Pd,0.75,0.25,top,0.2931354490438309
W,Ir,0.75,0.25,hollow,-0.8338833345578394
Mo,Re,0.75,0.25,hollow,-0.8338876883599085
V,Nb,0.75,0.25,hollow,-0.8340817055568266
Mo,Pd,0.75,0.25,top,0.2942592791414711
Fe,Ta,0.75,0.25,top,0.2943849957455597
Fe,V,0.5,0.5,bridge,-0.8346255250607726
W,Zr,0.75,0.25,top,0.2947847309451674
Fe,V,0.5,0.5,hollow,-0.8347939635595765
Mo,Y,0.5,0.5,bridge,-0.8349214488580117
W,Hf,0.75,0.25,hollow,-0.8350277092567637
W,Rh,0.75,0.25,hollow,-0.8352935645588957
Cr,Ru,0.75,0.25,hollow,-0.8355762908604163
W,Ru,0.75,0.25,hollow,-0.8381323921593946
W,Fe,0.75,0.25,hollow,-0.8384083155569613
Mn,Ta,0.5,0.5,hollow,-0.8384575682566435
Fe,Pt,0.5,0.5,bridge,0.2985230309432438
Cr,Au,0.75,0.25,hollow,-0.8388363506591929
Sc,Y,0.5,0.5,hollow,-0.8390705046594746
W,Mn,0.75,0.25,hollow,-0.8390926819583626
Nb,Sc,0.5,0.5,hollow,-0.8391675132579337
Cr,Pt,0.75,0.25,hollow,-0.8392011192581492
Nb,Sc,0.5,0.5,hollow,-0.8392748621581347
Y,Au,0.75,0.25,top,0.2997855031435676
Ag,Re,0.75,0.25,hollow,0.2998059115425633
Ru,Zr,0.5,0.5,hollow,-0.8398800433596705
Mo,Sc,0.75,0.25,hollow,-0.8399707932576064
La,Sc,0.5,0.5,hollow,-0.8400835844595065
Sc,Tc,0.5,0.5,bridge,-0.8403143370587429
W,V,0.75,0.25,hollow,-0.8405419601576511
Au,Pd,0.75,0.25,hollow,0.3007462010400843
Nb,Ta,0.5,0.5,hollow,-0.8410509491577329
Cu,Zn,0.5,0.5,hollow,0.3013132862334089
Ti,Y,0.75,0.25,bridge,-0.8413226548572936
W,Mn,0.75,0.25,hollow,-0.8413653767592848
Au,Cu,0.5,0.5,hollow,0.3014674386368199
W,Sc,0.75,0.25,hollow,-0.8420546410588656
V,W,0.5,0.5,hollow,-0.8420890634615432
V,Hf,0.75,0.25,top,0.3021490838446254
Cu,Y,0.5,0.5,top,0.3024795661413293
Hf,Mo,0.5,0.5,hollow,-0.8424821318576221
Cr,Co,0.75,0.25,hollow,-0.8427703004553848
W,Ni,0.75,0.25,hollow,-0.8429711204580315
Ta,Cu,0.75,0.25,bridge,-0.8430407815530714
Nb,Ti,0.5,0.5,hollow,-0.8431962946587817
Au,La,0.5,0.5,~,0.3032218926428243
Au,Ir,0.75,0.25,hollow,0.3033552284405516
Mo,Co,0.75,0.25,hollow,-0.8436342618578863
La,W,0.5,0.5,bridge,-0.8439882819575075
Sc,La,0.75,0.25,hollow,-0.8441780813581943
La,Nb,0.5,0.5,bridge,-0.8446183615587586
Ti,Zr,0.75,0.25,hollow,-0.8452013654595874
Ta,Mn,0.75,0.25,hollow,-0.8453140206611067
W,Sc,0.75,0.25,hollow,-0.845586814760253
Au,Pt,0.75,0.25,hollow,0.306514606142656
Ag,Tc,0.75,0.25,hollow,0.3065487565409341
La,Y,0.5,0.5,hollow,-0.8467770406577699
W,Mo,0.75,0.25,hollow,-0.847670798556436
Cr,Ir,0.5,0.5,top,0.3077138118397045
Cr,Ag,0.75,0.25,hollow,-0.8484423773615788
Hf,Y,0.75,0.25,hollow,-0.848662517458223
V,Sc,0.75,0.25,hollow,-0.8488117718579531
Mo,Pt,0.75,0.25,hollow,-0.8489746319564517
W,Mo,0.75,0.25,hollow,-0.8491930033551114
Cr,Zn,0.75,0.25,hollow,-0.8494360010581374
Cd,Hf,0.5,0.5,bridge,-0.8495894732577369
Mo,Ta,0.75,0.25,hollow,-0.8498273007562318
Fe,Hf,0.5,0.5,hollow,-0.8501132923547345
Y,La,0.75,0.25,hollow,-0.8503947941580634
Ta,V,0.5,0.5,hollow,-0.8505395587553437
Mo,Nb,0.5,0.5,hollow,-0.8513363079573253
Cd,Ta,0.5,0.5,bridge,-0.8513863769576062
Ir,Zr,0.5,0.5,top,0.3116172849413772
W,Pd,0.75,0.25,top,0.3120054553446891
Ni,Os,0.5,0.5,top,0.3120193330405811
Co,Hf,0.5,0.5,top,0.3121032802455659
Ag,Y,0.75,0.25,top,0.3122261396429451
Cr,V,0.5,0.5,hollow,-0.8526625908588983
Ag,Sc,0.75,0.25,hollow,0.3127094137389861
